USERID|ROWNUM
1035401|2158
1035430|2159
1035833|2160
1036112|2161
1036218|2162
1036380|2163
1036398|2164
1036716|2165
1036939|2166
1036988|2167
1037076|2168
1037424|2169
1037685|2170
1037911|2171
1037912|2172
1037922|2173
1038100|2174
1038158|2175
1038172|2176
1038217|2177
1038259|2178
1038293|2179
1038918|2180
1038994|2181
1039223|2182
1039699|2183
1039828|2184
1039897|2185
1040718|2186
1041004|2187
1041449|2188
1041507|2189
1041642|2190
1041750|2191
1041815|2192
1041928|2193
1041995|2194
1042153|2195
1042205|2196
1042292|2197
1042943|2198
1043092|2199
1043361|2200
1043382|2201
1043606|2202
1043707|2203
1043964|2204
1044038|2205
1044323|2206
1044327|2207
1044378|2208
1044462|2209
1044952|2210
1045377|2211
1045462|2212
1045494|2213
1045498|2214
1046309|2215
1046441|2216
1046506|2217
1046887|2218
1047022|2219
1047203|2220
1047327|2221
1047428|2222
1047473|2223
1047864|2224
1047977|2225
1048184|2226
1048188|2227
1048359|2228
1048689|2229
1048692|2230
1048945|2231
1048960|2232
1049109|2233
1049580|2234
1049594|2235
1049651|2236
1049861|2237
1049883|2238
1049899|2239
1050256|2240
1050332|2241
1050544|2242
1050885|2243
1050900|2244
1051145|2245
1051290|2246
1051302|2247
1052088|2248
1052276|2249
1052376|2250
1052397|2251
1052551|2252
1052582|2253
1052614|2254
1053022|2255
1053356|2256
1053394|2257
1053760|2258
1054114|2259
1054696|2260
1054965|2261
1055022|2262
1055203|2263
1055218|2264
1055276|2265
1055366|2266
1055410|2267
1055435|2268
1055462|2269
1055858|2270
1055986|2271
1056050|2272
1056383|2273
1056503|2274
1056577|2275
1056650|2276
1056856|2277
1056915|2278
1057009|2279
1057289|2280
1057496|2281
1057629|2282
1058228|2283
1058750|2284
1059155|2285
1059234|2286
1059409|2287
1059843|2288
1059903|2289
1060089|2290
1060386|2291
1060393|2292
1060821|2293
1060925|2294
1060977|2295
1061466|2296
1061492|2297
1061563|2298
1062036|2299
1062038|2300
1062085|2301
1063295|2302
1064440|2303
1065032|2304
1065134|2305
1065189|2306
1065442|2307
1065482|2308
1065622|2309
1065651|2310
1065654|2311
1065775|2312
1066412|2313
1066505|2314
1067090|2315
1067225|2316
1067423|2317
1067613|2318
1067852|2319
1067897|2320
1067961|2321
1068140|2322
1068246|2323
1068276|2324
1068303|2325
1068500|2326
1068522|2327
1069074|2328
1069153|2329
1069204|2330
1069329|2331
1069341|2332
1069372|2333
1069451|2334
1069539|2335
1069564|2336
1069636|2337
1070181|2338
1070296|2339
1070826|2340
1070913|2341
1070923|2342
1071251|2343
1071252|2344
1071336|2345
1071393|2346
1071667|2347
1071737|2348
1071814|2349
1071972|2350
1072409|2351
1072557|2352
1072723|2353
1072745|2354
1072810|2355
1072858|2356
1073121|2357
1073335|2358
1073935|2359
1074397|2360
1074541|2361
1074571|2362
1074833|2363
1075104|2364
1075108|2365
1075109|2366
1075372|2367
1075556|2368
1075803|2369
1075880|2370
1076438|2371
1076554|2372
1076581|2373
1076772|2374
1076798|2375
1077194|2376
1077290|2377
1077331|2378
1077339|2379
1077512|2380
1077531|2381
1077642|2382
1077852|2383
1077895|2384
1078364|2385
1078383|2386
1078576|2387
1078628|2388
1078637|2389
1078672|2390
1078709|2391
1078713|2392
1078815|2393
1079033|2394
1079119|2395
1079142|2396
1079429|2397
1079581|2398
1079646|2399
1079778|2400
1079821|2401
1079890|2402
1080468|2403
1080649|2404
1081009|2405
1081020|2406
1081089|2407
1081256|2408
1081366|2409
1081427|2410
1081510|2411
1082137|2412
1082183|2413
1082272|2414
1082445|2415
1082453|2416
1082455|2417
1082553|2418
1082722|2419
1082763|2420
1082775|2421
1083202|2422
1083407|2423
1083425|2424
1083451|2425
1083701|2426
1084035|2427
1084036|2428
1084165|2429
1084468|2430
1084484|2431
1084553|2432
1084779|2433
1084827|2434
1084852|2435
1084919|2436
1085018|2437
1085100|2438
1085201|2439
1085559|2440
1085564|2441
1085625|2442
1086198|2443
1086232|2444
1086345|2445
1086366|2446
1086528|2447
1086562|2448
1086667|2449
1086876|2450
1087272|2451
1087276|2452
1087320|2453
1087508|2454
1087617|2455
1087632|2456
1087675|2457
1088271|2458
1088285|2459
1088498|2460
1088519|2461
1088605|2462
1088665|2463
1089069|2464
1089223|2465
1089323|2466
1089502|2467
1089710|2468
1089711|2469
1089903|2470
1090314|2471
1090530|2472
1090631|2473
1090694|2474
1091176|2475
1091203|2476
1091204|2477
1091408|2478
1091484|2479
1091728|2480
1092113|2481
1092228|2482
1092320|2483
1092530|2484
1092681|2485
1092688|2486
1092850|2487
1092983|2488
1093479|2489
1093511|2490
1093521|2491
1093567|2492
1093571|2493
1093746|2494
1094255|2495
1094629|2496
1094672|2497
1094689|2498
1094959|2499
1095360|2500
1095387|2501
1095485|2502
1095499|2503
1095555|2504
1095591|2505
1095614|2506
1095952|2507
1096017|2508
1096112|2509
1096145|2510
1096245|2511
1096516|2512
1096557|2513
1096652|2514
1096703|2515
1096730|2516
1096946|2517
1096963|2518
1097196|2519
1097509|2520
1097585|2521
1097634|2522
1098602|2523
1098616|2524
1099225|2525
1099301|2526
1099448|2527
1099858|2528
1099977|2529
1100203|2530
1100664|2531
1100790|2532
1100841|2533
1101079|2534
1101122|2535
1101197|2536
1101877|2537
1102099|2538
1102273|2539
1102300|2540
1102321|2541
1102363|2542
1102498|2543
1102500|2544
1102593|2545
1102770|2546
1102921|2547
1103098|2548
1103227|2549
1103274|2550
1103387|2551
1103414|2552
1103442|2553
1103754|2554
1103766|2555
1103811|2556
1103877|2557
1104025|2558
1104091|2559
1104326|2560
1104347|2561
1104373|2562
1104556|2563
1104729|2564
1104801|2565
1104932|2566
1105138|2567
1105733|2568
1105844|2569
1106055|2570
1106216|2571
1106377|2572
1106563|2573
1106695|2574
1106723|2575
1106870|2576
1106883|2577
1106906|2578
1106984|2579
1107027|2580
1107239|2581
1107341|2582
1107925|2583
1108010|2584
1108078|2585
1108366|2586
1108431|2587
1108480|2588
1108484|2589
1108498|2590
1108566|2591
1108576|2592
1108790|2593
1108804|2594
1108852|2595
1108950|2596
1108952|2597
1109053|2598
1109137|2599
1109230|2600
1109336|2601
1109382|2602
1109389|2603
1109407|2604
1109884|2605
1109947|2606
1109996|2607
1110027|2608
1110188|2609
1110296|2610
1110454|2611
1110517|2612
1110638|2613
1110727|2614
1110755|2615
1110840|2616
1111106|2617
1111229|2618
1111289|2619
1111329|2620
1111621|2621
1111807|2622
1111956|2623
1112154|2624
1112171|2625
1112380|2626
1112999|2627
1113183|2628
1113189|2629
1113203|2630
1113228|2631
1113361|2632
1113362|2633
1113450|2634
1113666|2635
1113679|2636
1113801|2637
1114148|2638
1114170|2639
1114242|2640
1114411|2641
1114479|2642
1114776|2643
1114992|2644
1115055|2645
1115115|2646
1115241|2647
1115256|2648
1115285|2649
1115466|2650
1115471|2651
1115641|2652
1115750|2653
1115913|2654
1116106|2655
1116494|2656
1117126|2657
1117304|2658
1117390|2659
1117536|2660
1117545|2661
1117921|2662
1117929|2663
1117934|2664
1117999|2665
1118082|2666
1118119|2667
1118269|2668
1118399|2669
1118544|2670
1118610|2671
1118849|2672
1119259|2673
1119261|2674
1119420|2675
1119425|2676
1119697|2677
1119916|2678
1119918|2679
1119983|2680
1120146|2681
1120166|2682
1120269|2683
1120275|2684
1120374|2685
1120380|2686
1120465|2687
1120625|2688
1120934|2689
1121119|2690
1121187|2691
1121228|2692
1121572|2693
1121648|2694
1121749|2695
1121874|2696
1121904|2697
1121967|2698
1122054|2699
1122734|2700
1122874|2701
1122876|2702
1122906|2703
1122929|2704
1122990|2705
1123245|2706
1123352|2707
1123390|2708
1123682|2709
1123710|2710
1123969|2711
1124112|2712
1124199|2713
1124327|2714
1124488|2715
1124553|2716
1124602|2717
1124655|2718
1124779|2719
1125057|2720
1125130|2721
1125259|2722
1125263|2723
1125310|2724
1125312|2725
1125661|2726
1125676|2727
1125740|2728
1125951|2729
1126322|2730
1126656|2731
1126658|2732
1127165|2733
1127648|2734
1127740|2735
1127749|2736
1127797|2737
1127875|2738
1127917|2739
1128206|2740
1128239|2741
1128302|2742
1128311|2743
1128356|2744
1128396|2745
1128441|2746
1128546|2747
1128589|2748
1128751|2749
1129200|2750
1129323|2751
1129569|2752
1129727|2753
1129774|2754
1130041|2755
1130201|2756
1130326|2757
1130330|2758
1130470|2759
1130645|2760
1130689|2761
1130727|2762
1130925|2763
1131281|2764
1131289|2765
1131430|2766
1131566|2767
1131857|2768
1132026|2769
1132153|2770
1132506|2771
1132532|2772
1132769|2773
1132940|2774
1133135|2775
1133155|2776
1133240|2777
1133590|2778
1133732|2779
1133782|2780
1133855|2781
1133856|2782
1133881|2783
1134057|2784
1134171|2785
1134209|2786
1134301|2787
1134461|2788
1134603|2789
1134627|2790
1134962|2791
1135171|2792
1135187|2793
1135257|2794
1135526|2795
1135568|2796
1135653|2797
1135822|2798
1135967|2799
1136073|2800
1136205|2801
1136244|2802
1136268|2803
1136345|2804
1136355|2805
1136427|2806
1136920|2807
1137029|2808
1137047|2809
1137185|2810
1137363|2811
1137374|2812
1137407|2813
1137446|2814
1137490|2815
1137497|2816
1137729|2817
1137758|2818
1138022|2819
1138091|2820
1138117|2821
1138196|2822
1138368|2823
1138419|2824
1138547|2825
1138594|2826
1138606|2827
1138706|2828
1138765|2829
1138795|2830
1138808|2831
1139158|2832
1139208|2833
1139245|2834
1139321|2835
1139402|2836
1139482|2837
1139561|2838
1139848|2839
1139979|2840
1140203|2841
1140283|2842
1140284|2843
1140352|2844
1140803|2845
1140856|2846
1140965|2847
1141009|2848
1141074|2849
1141136|2850
1141684|2851
1141811|2852
1141816|2853
1142035|2854
1142330|2855
1142662|2856
1142872|2857
1142956|2858
1143057|2859
1143232|2860
1143332|2861
1143440|2862
1143474|2863
1143637|2864
1143662|2865
1143855|2866
1143992|2867
1143998|2868
1144029|2869
1144143|2870
1144346|2871
1144512|2872
1144587|2873
1144648|2874
1144771|2875
1144798|2876
1144887|2877
1144891|2878
1145059|2879
1145299|2880
1145421|2881
1145475|2882
1145492|2883
1145713|2884
1145731|2885
1145767|2886
1145813|2887
1145824|2888
1146016|2889
1146064|2890
1146160|2891
1146210|2892
1146214|2893
1146245|2894
1146259|2895
1146260|2896
1146292|2897
1146411|2898
1146475|2899
1146518|2900
1146675|2901
1146787|2902
1147048|2903
1147070|2904
1147088|2905
1147153|2906
1147350|2907
1147496|2908
1147532|2909
1147754|2910
1147835|2911
1147891|2912
1148117|2913
1148238|2914
1148348|2915
1148742|2916
1149206|2917
1149355|2918
1149613|2919
1149698|2920
1149766|2921
1149773|2922
1149813|2923
1149905|2924
1150013|2925
1150208|2926
1150412|2927
1150463|2928
1150547|2929
1150598|2930
1150657|2931
1150686|2932
1150840|2933
1151637|2934
1151707|2935
1152115|2936
1152409|2937
1152582|2938
1152657|2939
1152672|2940
1152785|2941
1152933|2942
1152950|2943
1152999|2944
1153063|2945
1153344|2946
1153356|2947
1153485|2948
1153538|2949
1153620|2950
1153719|2951
1154124|2952
1154159|2953
1154245|2954
1154247|2955
1154276|2956
1154789|2957
1155039|2958
1155135|2959
1155545|2960
1156024|2961
1156064|2962
1156072|2963
1156113|2964
1156147|2965
1156221|2966
1156270|2967
1156298|2968
1156437|2969
1156465|2970
1156592|2971
1156940|2972
1156992|2973
1157002|2974
1157189|2975
1157296|2976
1157587|2977
1157796|2978
1157955|2979
1157980|2980
1158004|2981
1158010|2982
1158236|2983
1158385|2984
1158513|2985
1158846|2986
1158862|2987
1158868|2988
1158966|2989
1159029|2990
1159042|2991
1159098|2992
1159112|2993
1159148|2994
1159485|2995
1159531|2996
1159536|2997
1159541|2998
1159576|2999
1159585|3000
1159716|3001
1159834|3002
1159956|3003
1160005|3004
1160051|3005
1160616|3006
1160819|3007
1161019|3008
1161030|3009
1161201|3010
1161372|3011
1161621|3012
1161652|3013
1161873|3014
1162017|3015
1162128|3016
1162231|3017
1162329|3018
1162595|3019
1162695|3020
1162709|3021
1162854|3022
1163118|3023
1163194|3024
1163377|3025
1163443|3026
1163708|3027
1163890|3028
1164105|3029
1164140|3030
1164157|3031
1164415|3032
1164486|3033
1164557|3034
1164721|3035
1164972|3036
1165047|3037
1165243|3038
1165414|3039
1165482|3040
1166123|3041
1166167|3042
1166222|3043
1166251|3044
1166279|3045
1166564|3046
1166887|3047
1167083|3048
1167163|3049
1167327|3050
1167455|3051
1167544|3052
1167564|3053
1168119|3054
1168316|3055
1168349|3056
1168360|3057
1168376|3058
1168729|3059
1169054|3060
1169104|3061
1169186|3062
1169408|3063
1169482|3064
1169607|3065
1169717|3066
1169728|3067
1169758|3068
1169868|3069
1170294|3070
1170351|3071
1170384|3072
1170513|3073
1170557|3074
1170942|3075
1170998|3076
1171087|3077
1171091|3078
1171134|3079
1171512|3080
1171517|3081
1171523|3082
1171606|3083
1171630|3084
1171867|3085
1171993|3086
1172141|3087
1172219|3088
1172288|3089
1172603|3090
1172637|3091
1172644|3092
1172660|3093
1172851|3094
1173037|3095
1173521|3096
1173538|3097
1173678|3098
1173796|3099
1173997|3100
1174005|3101
1174291|3102
1174651|3103
1174656|3104
1174681|3105
1174891|3106
1174909|3107
1175071|3108
1176066|3109
1176071|3110
1176114|3111
1176140|3112
1176313|3113
1176449|3114
1176760|3115
1176916|3116
1177116|3117
1177192|3118
1177252|3119
1177278|3120
1177341|3121
1177353|3122
1177369|3123
1177807|3124
1177874|3125
1177938|3126
1177950|3127
1177951|3128
1178121|3129
1178274|3130
1178409|3131
1178598|3132
1178678|3133
1178681|3134
1178726|3135
1178919|3136
1178965|3137
1178991|3138
1179052|3139
1179064|3140
1179344|3141
1179424|3142
1179585|3143
1179663|3144
1179733|3145
1179807|3146
1179867|3147
1180085|3148
1180196|3149
1180411|3150
1180424|3151
1180452|3152
1180654|3153
1180745|3154
1180816|3155
1180884|3156
1181027|3157
1181271|3158
1181339|3159
1181343|3160
1181352|3161
1181354|3162
1181376|3163
1181396|3164
1181577|3165
1181599|3166
1181785|3167
1181927|3168
1182101|3169
1182439|3170
1182453|3171
1182552|3172
1182752|3173
1182814|3174
1182957|3175
1182989|3176
1183077|3177
1183513|3178
1183554|3179
1183752|3180
1183787|3181
1183871|3182
1183948|3183
1184110|3184
1184120|3185
1184474|3186
1184496|3187
1184522|3188
1184558|3189
1184588|3190
1184722|3191
1185280|3192
1185687|3193
1185711|3194
1185932|3195
1186029|3196
1186219|3197
1186274|3198
1186275|3199
1186808|3200
1186872|3201
1186912|3202
1186991|3203
1187115|3204
1187216|3205
1187420|3206
1187544|3207
1187607|3208
1187748|3209
1187854|3210
1187901|3211
1188074|3212
1188285|3213
1188304|3214
1188456|3215
1188672|3216
1188965|3217
1189139|3218
1189733|3219
1189799|3220
1189913|3221
1189935|3222
1190221|3223
1190407|3224
1191419|3225
1191441|3226
1191613|3227
1191734|3228
1191925|3229
1191928|3230
1191969|3231
1191999|3232
1192034|3233
1192104|3234
1192401|3235
1192724|3236
1193010|3237
1193118|3238
1193606|3239
1193688|3240
1193723|3241
1193768|3242
1193793|3243
1193812|3244
1193863|3245
1193865|3246
1194231|3247
1194551|3248
1194947|3249
1195065|3250
1195168|3251
1195248|3252
1195377|3253
1195417|3254
1195453|3255
1195472|3256
1195668|3257
1195833|3258
1195838|3259
1196065|3260
1196164|3261
1196702|3262
1197159|3263
1197211|3264
1197218|3265
1197251|3266
1197292|3267
1197630|3268
1197806|3269
1197830|3270
1198099|3271
1198162|3272
1198790|3273
1199154|3274
1199350|3275
1199359|3276
1199553|3277
1200560|3278
1200577|3279
1200622|3280
1200653|3281
1200724|3282
1200726|3283
1200757|3284
1200895|3285
1200987|3286
1201434|3287
1201452|3288
1201524|3289
1201593|3290
1201603|3291
1201638|3292
1201642|3293
1201684|3294
1201719|3295
1201798|3296
1201801|3297
1201808|3298
1201821|3299
1202035|3300
1202242|3301
1202450|3302
1202492|3303
1202515|3304
1202516|3305
1202751|3306
1202836|3307
1202853|3308
1202877|3309
1203028|3310
1203032|3311
1203190|3312
1203300|3313
1203392|3314
1203519|3315
1203573|3316
1203619|3317
1203626|3318
1203710|3319
1203915|3320
1204097|3321
1204146|3322
1204179|3323
1204219|3324
1204753|3325
1204757|3326
1204797|3327
1204978|3328
1205036|3329
1205053|3330
1205116|3331
1205156|3332
1205163|3333
1205305|3334
1205438|3335
1205638|3336
1205646|3337
1205672|3338
1205759|3339
1205892|3340
1205967|3341
1206093|3342
1206455|3343
1206808|3344
1207465|3345
1207518|3346
1207678|3347
1207844|3348
1208318|3349
1208780|3350
1208799|3351
1209072|3352
1209130|3353
1209363|3354
1209490|3355
1209515|3356
1209552|3357
1209631|3358
1209632|3359
1209638|3360
1209696|3361
1209730|3362
1209839|3363
1209928|3364
1209969|3365
1209997|3366
1210218|3367
1210526|3368
1210636|3369
1210828|3370
1210999|3371
1211034|3372
1211763|3373
1212002|3374
1212200|3375
1212257|3376
1212424|3377
1212441|3378
1212880|3379
1212962|3380
1213208|3381
1213300|3382
1213707|3383
1213801|3384
1213820|3385
1213899|3386
1214204|3387
1214356|3388
1214583|3389
1214640|3390
1214669|3391
1214764|3392
1214965|3393
1215024|3394
1215097|3395
1215167|3396
1215215|3397
1215271|3398
1215643|3399
1215653|3400
1215801|3401
1215851|3402
1215946|3403
1215996|3404
1216054|3405
1216067|3406
1216103|3407
1216123|3408
1216403|3409
1216544|3410
1216860|3411
1217168|3412
1217454|3413
1217521|3414
1217851|3415
1217880|3416
1218004|3417
1218040|3418
1218336|3419
1218364|3420
1218442|3421
1218463|3422
1218543|3423
1218562|3424
1218625|3425
1218708|3426
1218820|3427
1218961|3428
1219039|3429
1219378|3430
1219702|3431
1219830|3432
1220207|3433
1220209|3434
1220227|3435
1220241|3436
1220485|3437
1220560|3438
1220797|3439
1220934|3440
1221043|3441
1221179|3442
1221184|3443
1221326|3444
1221503|3445
1221554|3446
1221594|3447
1221800|3448
1222041|3449
1222062|3450
1222286|3451
1222349|3452
1222444|3453
1222462|3454
1222533|3455
1222570|3456
1222610|3457
1222712|3458
1222840|3459
1222966|3460
1222973|3461
1223086|3462
1223096|3463
1223644|3464
1223876|3465
1223933|3466
1223995|3467
1224044|3468
1224068|3469
1224202|3470
1224266|3471
1224303|3472
1224407|3473
1224630|3474
1224659|3475
1224898|3476
1225061|3477
1225218|3478
1225339|3479
1225575|3480
1225589|3481
1225619|3482
1225699|3483
1225834|3484
1225950|3485
1226083|3486
1226201|3487
1226411|3488
1226502|3489
1226575|3490
1226919|3491
1226951|3492
1226953|3493
1227025|3494
1227038|3495
1227098|3496
1227116|3497
1227125|3498
1227149|3499
1227169|3500
1227511|3501
1227686|3502
1227891|3503
1227895|3504
1227927|3505
1228094|3506
1228442|3507
1228609|3508
1228652|3509
1228929|3510
1229144|3511
1229256|3512
1229509|3513
1229590|3514
1229827|3515
1229862|3516
1229951|3517
1229975|3518
1230116|3519
1230127|3520
1230187|3521
1230484|3522
1230593|3523
1230595|3524
1230689|3525
1230793|3526
1230855|3527
1231093|3528
1231225|3529
1231241|3530
1231251|3531
1231282|3532
1231466|3533
1231941|3534
1232203|3535
1232338|3536
1232397|3537
1232681|3538
1232737|3539
1232779|3540
1232917|3541
1232976|3542
1233026|3543
1233052|3544
1233111|3545
1233211|3546
1233289|3547
1233449|3548
1233588|3549
1233665|3550
1233961|3551
1234415|3552
1234416|3553
1234438|3554
1234705|3555
1234830|3556
1234908|3557
1234918|3558
